TransactionID,LeaseID,TenantID,UnitID,DueDate,PaidDate,AmountDue,AmountPaid
TX00640_202603,L00640,T0061,U0420,2026-03-01,2026-03-01,820,820
TX00640_202604,L00640,T0061,U0420,2026-04-01,2026-04-02,820,795
TX00640_202605,L00640,T0061,U0420,2026-05-01,2026-05-01,820,770
TX00640_202606,L00640,T0061,U0420,2026-06-01,2026-06-04,820,820
TX00640_202607,L00640,T0061,U0420,2026-07-01,2026-07-02,820,820
TX00640_202608,L00640,T0061,U0420,2026-08-01,2026-08-04,820,820
TX00640_202609,L00640,T0061,U0420,2026-09-01,2026-09-02,820,820
TX00641_202210,L00641,T0844,U0400,2022-10-01,2022-10-11,1644,1644
TX00641_202211,L00641,T0844,U0400,2022-11-01,2022-11-01,1644,1644
TX00641_202212,L00641,T0844,U0400,2022-12-01,2022-12-04,1644,1644
TX00641_202301,L00641,T0844,U0400,2023-01-01,2023-01-11,1644,1594
TX00641_202302,L00641,T0844,U0400,2023-02-01,2023-02-02,1644,1644
TX00641_202303,L00641,T0844,U0400,2023-03-01,2023-03-01,1644,1544
TX00641_202304,L00641,T0844,U0400,2023-04-01,2023-04-11,1644,1644
TX00641_202305,L00641,T0844,U0400,2023-05-01,2023-05-02,1644,1619
TX00641_202306,L00641,T0844,U0400,2023-06-01,2023-06-02,1644,1594
TX00642_202312,L00642,T0225,U0185,2023-12-01,2023-12-01,2479,2429
TX00642_202401,L00642,T0225,U0185,2024-01-01,2024-01-01,2479,2479
TX00642_202402,L00642,T0225,U0185,2024-02-01,2024-02-02,2479,2479
TX00642_202403,L00642,T0225,U0185,2024-03-01,2024-03-02,2479,2454
TX00642_202404,L00642,T0225,U0185,2024-04-01,2024-04-02,2479,2479
TX00642_202405,L00642,T0225,U0185,2024-05-01,2024-05-01,2479,2379
TX00642_202406,L00642,T0225,U0185,2024-06-01,2024-06-01,2479,2479
TX00642_202407,L00642,T0225,U0185,2024-07-01,2024-07-01,2479,2479
TX00642_202408,L00642,T0225,U0185,2024-08-01,2024-08-01,2479,2379
TX00642_202409,L00642,T0225,U0185,2024-09-01,2024-09-01,2479,2479
TX00642_202410,L00642,T0225,U0185,2024-10-01,2024-10-04,2479,2479
TX00642_202411,L00642,T0225,U0185,2024-11-01,2024-11-04,2479,2429
TX00642_202412,L00642,T0225,U0185,2024-12-01,2024-12-04,2479,2479
TX00642_202501,L00642,T0225,U0185,2025-01-01,2025-01-01,2479,2479
TX00642_202502,L00642,T0225,U0185,2025-02-01,2025-02-01,2479,2479
TX00643_202111,L00643,T0152,U0470,2021-11-01,2021-11-04,2387,2387
TX00643_202112,L00643,T0152,U0470,2021-12-01,2021-12-01,2387,2387
TX00643_202201,L00643,T0152,U0470,2022-01-01,2022-01-02,2387,2387
TX00643_202202,L00643,T0152,U0470,2022-02-01,2022-02-04,2387,2387
TX00643_202203,L00643,T0152,U0470,2022-03-01,2022-03-04,2387,2387
TX00643_202204,L00643,T0152,U0470,2022-04-01,2022-04-11,2387,2387
TX00643_202205,L00643,T0152,U0470,2022-05-01,2022-05-01,2387,2387
TX00643_202206,L00643,T0152,U0470,2022-06-01,2022-06-11,2387,2362
TX00643_202207,L00643,T0152,U0470,2022-07-01,2022-07-02,2387,2387
TX00643_202208,L00643,T0152,U0470,2022-08-01,2022-08-01,2387,2387
TX00643_202209,L00643,T0152,U0470,2022-09-01,2022-09-02,2387,2387
TX00643_202210,L00643,T0152,U0470,2022-10-01,2022-10-01,2387,2387
TX00643_202211,L00643,T0152,U0470,2022-11-01,2022-11-11,2387,2387
TX00643_202212,L00643,T0152,U0470,2022-12-01,2022-12-02,2387,2287
TX00644_202402,L00644,T0710,U0217,2024-02-01,2024-02-01,2387,2387
TX00644_202403,L00644,T0710,U0217,2024-03-01,2024-03-04,2387,2387
TX00644_202404,L00644,T0710,U0217,2024-04-01,2024-04-02,2387,2387
TX00644_202405,L00644,T0710,U0217,2024-05-01,2024-05-02,2387,2387
TX00644_202406,L00644,T0710,U0217,2024-06-01,2024-06-01,2387,2387
TX00644_202407,L00644,T0710,U0217,2024-07-01,2024-07-01,2387,2287
TX00644_202408,L00644,T0710,U0217,2024-08-01,2024-08-21,2387,2337
TX00644_202409,L00644,T0710,U0217,2024-09-01,2024-09-21,2387,2387
TX00644_202410,L00644,T0710,U0217,2024-10-01,2024-10-04,2387,2387
TX00644_202411,L00644,T0710,U0217,2024-11-01,2024-11-04,2387,2387
TX00644_202412,L00644,T0710,U0217,2024-12-01,2024-12-04,2387,2387
TX00644_202501,L00644,T0710,U0217,2025-01-01,2025-01-01,2387,2337
TX00644_202502,L00644,T0710,U0217,2025-02-01,2025-02-04,2387,2387
TX00644_202503,L00644,T0710,U0217,2025-03-01,2025-03-02,2387,2387
TX00644_202504,L00644,T0710,U0217,2025-04-01,2025-04-02,2387,2387
TX00644_202505,L00644,T0710,U0217,2025-05-01,2025-05-04,2387,2387
TX00644_202506,L00644,T0710,U0217,2025-06-01,2025-06-11,2387,2387
TX00644_202507,L00644,T0710,U0217,2025-07-01,2025-07-02,2387,2387
TX00645_202308,L00645,T0563,U0412,2023-08-01,2023-08-01,1717,1717
TX00645_202309,L00645,T0563,U0412,2023-09-01,2023-09-04,1717,1717
TX00645_202310,L00645,T0563,U0412,2023-10-01,2023-10-02,1717,1717
TX00645_202311,L00645,T0563,U0412,2023-11-01,2023-11-01,1717,1717
TX00645_202312,L00645,T0563,U0412,2023-12-01,2023-12-04,1717,1717
TX00645_202401,L00645,T0563,U0412,2024-01-01,2024-01-01,1717,1717
TX00645_202402,L00645,T0563,U0412,2024-02-01,2024-02-04,1717,1692
TX00645_202403,L00645,T0563,U0412,2024-03-01,2024-03-11,1717,1717
TX00645_202404,L00645,T0563,U0412,2024-04-01,2024-04-11,1717,1667
TX00645_202405,L00645,T0563,U0412,2024-05-01,2024-05-04,1717,1717
TX00645_202406,L00645,T0563,U0412,2024-06-01,2024-06-04,1717,1717
TX00645_202407,L00645,T0563,U0412,2024-07-01,2024-07-02,1717,1717
TX00645_202408,L00645,T0563,U0412,2024-08-01,2024-08-04,1717,1617
TX00646_202106,L00646,T0771,U0416,2021-06-01,2021-06-04,1911,1911
TX00646_202107,L00646,T0771,U0416,2021-07-01,2021-07-02,1911,1911
TX00646_202108,L00646,T0771,U0416,2021-08-01,2021-08-01,1911,1911
TX00646_202109,L00646,T0771,U0416,2021-09-01,2021-09-04,1911,1911
TX00646_202110,L00646,T0771,U0416,2021-10-01,2021-10-04,1911,1861
TX00646_202111,L00646,T0771,U0416,2021-11-01,2021-11-02,1911,1811
TX00646_202112,L00646,T0771,U0416,2021-12-01,2021-12-02,1911,1911
TX00646_202201,L00646,T0771,U0416,2022-01-01,2022-01-01,1911,1811
TX00646_202202,L00646,T0771,U0416,2022-02-01,2022-02-21,1911,1911
TX00646_202203,L00646,T0771,U0416,2022-03-01,2022-03-01,1911,1911
TX00646_202204,L00646,T0771,U0416,2022-04-01,2022-04-02,1911,1911
TX00647_202312,L00647,T0570,U0315,2023-12-01,2023-12-02,1606,1556
TX00647_202401,L00647,T0570,U0315,2024-01-01,2024-01-04,1606,1606
TX00647_202402,L00647,T0570,U0315,2024-02-01,2024-02-01,1606,1556
TX00647_202403,L00647,T0570,U0315,2024-03-01,2024-03-02,1606,1606
TX00647_202404,L00647,T0570,U0315,2024-04-01,2024-04-01,1606,1581
TX00647_202405,L00647,T0570,U0315,2024-05-01,2024-05-01,1606,1606
TX00647_202406,L00647,T0570,U0315,2024-06-01,2024-06-02,1606,1606
TX00647_202407,L00647,T0570,U0315,2024-07-01,2024-07-02,1606,1606
TX00648_202204,L00648,T0583,U0474,2022-04-01,2022-04-01,712,712
TX00648_202205,L00648,T0583,U0474,2022-05-01,2022-05-02,712,687
TX00648_202206,L00648,T0583,U0474,2022-06-01,2022-06-01,712,662
TX00648_202207,L00648,T0583,U0474,2022-07-01,2022-07-01,712,712
TX00648_202208,L00648,T0583,U0474,2022-08-01,2022-08-02,712,712
TX00648_202209,L00648,T0583,U0474,2022-09-01,2022-09-01,712,712
TX00648_202210,L00648,T0583,U0474,2022-10-01,2022-10-02,712,712
TX00648_202211,L00648,T0583,U0474,2022-11-01,2022-11-04,712,712
TX00648_202212,L00648,T0583,U0474,2022-12-01,2022-12-02,712,712
TX00648_202301,L00648,T0583,U0474,2023-01-01,2023-01-02,712,687
TX00648_202302,L00648,T0583,U0474,2023-02-01,2023-02-02,712,712
TX00648_202303,L00648,T0583,U0474,2023-03-01,2023-03-04,712,712
TX00648_202304,L00648,T0583,U0474,2023-04-01,2023-04-02,712,662
TX00648_202305,L00648,T0583,U0474,2023-05-01,2023-05-01,712,712
TX00648_202306,L00648,T0583,U0474,2023-06-01,2023-06-01,712,662
TX00648_202307,L00648,T0583,U0474,2023-07-01,2023-07-04,712,712
TX00648_202308,L00648,T0583,U0474,2023-08-01,2023-08-01,712,712
TX00648_202309,L00648,T0583,U0474,2023-09-01,2023-09-01,712,712
TX00648_202310,L00648,T0583,U0474,2023-10-01,2023-10-02,712,687
TX00648_202311,L00648,T0583,U0474,2023-11-01,2023-11-01,712,712
TX00648_202312,L00648,T0583,U0474,2023-12-01,2023-12-04,712,712
TX00648_202401,L00648,T0583,U0474,2024-01-01,2024-01-02,712,712
TX00649_202108,L00649,T0659,U0216,2021-08-01,2021-08-01,1302,1302
TX00649_202109,L00649,T0659,U0216,2021-09-01,2021-09-02,1302,1302
TX00649_202110,L00649,T0659,U0216,2021-10-01,2021-10-02,1302,1252
TX00649_202111,L00649,T0659,U0216,2021-11-01,2021-11-02,1302,1302
TX00649_202112,L00649,T0659,U0216,2021-12-01,2021-12-01,1302,1302
TX00649_202201,L00649,T0659,U0216,2022-01-01,2022-01-11,1302,1202
TX00649_202202,L00649,T0659,U0216,2022-02-01,2022-02-01,1302,1302
TX00649_202203,L00649,T0659,U0216,2022-03-01,2022-03-01,1302,1202
TX00649_202204,L00649,T0659,U0216,2022-04-01,2022-04-01,1302,1302
TX00649_202205,L00649,T0659,U0216,2022-05-01,2022-05-01,1302,1302
TX00650_202302,L00650,T0860,U0119,2023-02-01,2023-02-01,899,899
TX00650_202303,L00650,T0860,U0119,2023-03-01,2023-03-02,899,899
TX00650_202304,L00650,T0860,U0119,2023-04-01,2023-04-01,899,899
TX00650_202305,L00650,T0860,U0119,2023-05-01,2023-05-04,899,874
TX00650_202306,L00650,T0860,U0119,2023-06-01,2023-06-04,899,899
TX00650_202307,L00650,T0860,U0119,2023-07-01,2023-07-04,899,899
TX00650_202308,L00650,T0860,U0119,2023-08-01,2023-08-01,899,899
TX00650_202309,L00650,T0860,U0119,2023-09-01,2023-09-01,899,899
TX00650_202310,L00650,T0860,U0119,2023-10-01,2023-10-01,899,899
TX00650_202311,L00650,T0860,U0119,2023-11-01,2023-11-01,899,899
TX00650_202312,L00650,T0860,U0119,2023-12-01,2023-12-02,899,849
TX00650_202401,L00650,T0860,U0119,2024-01-01,2024-01-01,899,899
TX00650_202402,L00650,T0860,U0119,2024-02-01,2024-02-11,899,899
TX00650_202403,L00650,T0860,U0119,2024-03-01,2024-03-04,899,899
TX00650_202404,L00650,T0860,U0119,2024-04-01,2024-04-02,899,899
TX00650_202405,L00650,T0860,U0119,2024-05-01,2024-05-04,899,899
TX00650_202406,L00650,T0860,U0119,2024-06-01,2024-06-01,899,899
TX00650_202407,L00650,T0860,U0119,2024-07-01,2024-07-02,899,849
TX00650_202408,L00650,T0860,U0119,2024-08-01,2024-08-01,899,899
TX00650_202409,L00650,T0860,U0119,2024-09-01,2024-09-02,899,899
TX00651_202505,L00651,T0574,U0438,2025-05-01,2025-05-04,1285,1285
TX00651_202506,L00651,T0574,U0438,2025-06-01,2025-06-02,1285,1185
TX00651_202507,L00651,T0574,U0438,2025-07-01,2025-07-02,1285,1235
TX00651_202508,L00651,T0574,U0438,2025-08-01,2025-08-04,1285,1285
TX00651_202509,L00651,T0574,U0438,2025-09-01,2025-09-04,1285,1285
TX00651_202510,L00651,T0574,U0438,2025-10-01,2025-10-04,1285,1285
TX00651_202511,L00651,T0574,U0438,2025-11-01,2025-11-04,1285,1285
TX00651_202512,L00651,T0574,U0438,2025-12-01,2025-12-04,1285,1235
TX00651_202601,L00651,T0574,U0438,2026-01-01,2026-01-02,1285,1285
TX00651_202602,L00651,T0574,U0438,2026-02-01,2026-02-04,1285,1285
TX00651_202603,L00651,T0574,U0438,2026-03-01,2026-03-01,1285,1285
TX00652_202204,L00652,T0309,U0393,2022-04-01,2022-04-02,2491,2491
TX00652_202205,L00652,T0309,U0393,2022-05-01,2022-05-01,2491,2491
TX00652_202206,L00652,T0309,U0393,2022-06-01,2022-06-01,2491,2491
TX00652_202207,L00652,T0309,U0393,2022-07-01,2022-07-01,2491,2491
TX00652_202208,L00652,T0309,U0393,2022-08-01,2022-08-02,2491,2491
TX00652_202209,L00652,T0309,U0393,2022-09-01,2022-09-11,2491,2491
TX00652_202210,L00652,T0309,U0393,2022-10-01,2022-10-01,2491,2491
TX00652_202211,L00652,T0309,U0393,2022-11-01,2022-11-04,2491,2491
TX00652_202212,L00652,T0309,U0393,2022-12-01,2022-12-11,2491,2491
TX00652_202301,L00652,T0309,U0393,2023-01-01,2023-01-02,2491,2391
TX00652_202302,L00652,T0309,U0393,2023-02-01,2023-02-02,2491,2391
TX00652_202303,L00652,T0309,U0393,2023-03-01,2023-03-11,2491,2391
TX00652_202304,L00652,T0309,U0393,2023-04-01,2023-04-04,2491,2491
TX00653_202303,L00653,T0884,U0174,2023-03-01,2023-03-01,2179,2179
TX00653_202304,L00653,T0884,U0174,2023-04-01,2023-04-11,2179,2179
TX00653_202305,L00653,T0884,U0174,2023-05-01,2023-05-01,2179,2154
TX00653_202306,L00653,T0884,U0174,2023-06-01,2023-06-01,2179,2179
TX00653_202307,L00653,T0884,U0174,2023-07-01,2023-07-11,2179,2179
TX00653_202308,L00653,T0884,U0174,2023-08-01,2023-08-02,2179,2179
TX00653_202309,L00653,T0884,U0174,2023-09-01,2023-09-02,2179,2179
TX00653_202310,L00653,T0884,U0174,2023-10-01,2023-10-02,2179,2179
TX00653_202311,L00653,T0884,U0174,2023-11-01,2023-11-02,2179,2179
TX00653_202312,L00653,T0884,U0174,2023-12-01,2023-12-01,2179,2179
TX00653_202401,L00653,T0884,U0174,2024-01-01,2024-01-02,2179,2179
TX00653_202402,L00653,T0884,U0174,2024-02-01,2024-02-01,2179,2154
TX00653_202403,L00653,T0884,U0174,2024-03-01,2024-03-04,2179,2179
TX00653_202404,L00653,T0884,U0174,2024-04-01,2024-04-04,2179,2179
TX00653_202405,L00653,T0884,U0174,2024-05-01,2024-05-04,2179,2179
TX00654_202406,L00654,T0242,U0022,2024-06-01,2024-06-11,1147,1147
TX00654_202407,L00654,T0242,U0022,2024-07-01,2024-07-02,1147,1147
TX00654_202408,L00654,T0242,U0022,2024-08-01,2024-08-01,1147,1122
TX00654_202409,L00654,T0242,U0022,2024-09-01,2024-09-01,1147,1147
TX00654_202410,L00654,T0242,U0022,2024-10-01,2024-10-02,1147,1147
TX00654_202411,L00654,T0242,U0022,2024-11-01,2024-11-01,1147,1097
TX00654_202412,L00654,T0242,U0022,2024-12-01,2024-12-11,1147,1147
TX00654_202501,L00654,T0242,U0022,2025-01-01,2025-01-04,1147,1047
TX00654_202502,L00654,T0242,U0022,2025-02-01,2025-02-02,1147,1047
TX00654_202503,L00654,T0242,U0022,2025-03-01,2025-03-01,1147,1122
TX00654_202504,L00654,T0242,U0022,2025-04-01,2025-04-01,1147,1122
TX00654_202505,L00654,T0242,U0022,2025-05-01,2025-05-04,1147,1147
TX00654_202506,L00654,T0242,U0022,2025-06-01,2025-06-02,1147,1097
TX00654_202507,L00654,T0242,U0022,2025-07-01,2025-07-04,1147,1147
TX00654_202508,L00654,T0242,U0022,2025-08-01,2025-08-04,1147,1147
TX00654_202509,L00654,T0242,U0022,2025-09-01,2025-09-04,1147,1147
TX00654_202510,L00654,T0242,U0022,2025-10-01,2025-10-01,1147,1147
TX00654_202511,L00654,T0242,U0022,2025-11-01,2025-11-02,1147,1122
TX00654_202512,L00654,T0242,U0022,2025-12-01,2025-12-01,1147,1097
TX00654_202601,L00654,T0242,U0022,2026-01-01,2026-01-21,1147,1122
TX00655_202204,L00655,T0492,U0212,2022-04-01,2022-04-02,1540,1540
TX00655_202205,L00655,T0492,U0212,2022-05-01,2022-05-01,1540,1540
TX00655_202206,L00655,T0492,U0212,2022-06-01,2022-06-04,1540,1540
TX00655_202207,L00655,T0492,U0212,2022-07-01,2022-07-11,1540,1540
TX00655_202208,L00655,T0492,U0212,2022-08-01,2022-08-01,1540,1540
TX00655_202209,L00655,T0492,U0212,2022-09-01,2022-09-04,1540,1540
TX00655_202210,L00655,T0492,U0212,2022-10-01,2022-10-01,1540,1540
TX00655_202211,L00655,T0492,U0212,2022-11-01,2022-11-11,1540,1540
TX00655_202212,L00655,T0492,U0212,2022-12-01,2022-12-01,1540,1540
TX00655_202301,L00655,T0492,U0212,2023-01-01,2023-01-04,1540,1540
TX00656_202601,L00656,T0365,U0404,2026-01-01,2026-01-11,1794,1794
TX00656_202602,L00656,T0365,U0404,2026-02-01,2026-02-01,1794,1794
TX00656_202603,L00656,T0365,U0404,2026-03-01,2026-03-02,1794,1794
TX00656_202604,L00656,T0365,U0404,2026-04-01,2026-04-21,1794,1794
TX00656_202605,L00656,T0365,U0404,2026-05-01,2026-05-02,1794,1794
TX00656_202606,L00656,T0365,U0404,2026-06-01,2026-06-01,1794,1794
TX00656_202607,L00656,T0365,U0404,2026-07-01,2026-07-02,1794,1794
TX00656_202608,L00656,T0365,U0404,2026-08-01,2026-08-01,1794,1794
TX00656_202609,L00656,T0365,U0404,2026-09-01,2026-09-04,1794,1794
TX00656_202610,L00656,T0365,U0404,2026-10-01,2026-10-02,1794,1794
TX00656_202611,L00656,T0365,U0404,2026-11-01,2026-11-02,1794,1794
TX00656_202612,L00656,T0365,U0404,2026-12-01,2026-12-01,1794,1794
TX00656_202701,L00656,T0365,U0404,2027-01-01,2027-01-01,1794,1794
TX00656_202702,L00656,T0365,U0404,2027-02-01,2027-02-02,1794,1794
TX00656_202703,L00656,T0365,U0404,2027-03-01,2027-03-04,1794,1794
TX00656_202704,L00656,T0365,U0404,2027-04-01,2027-04-04,1794,1794
TX00656_202705,L00656,T0365,U0404,2027-05-01,2027-05-01,1794,1794
TX00656_202706,L00656,T0365,U0404,2027-06-01,2027-06-02,1794,1694
TX00656_202707,L00656,T0365,U0404,2027-07-01,2027-07-02,1794,1794
TX00656_202708,L00656,T0365,U0404,2027-08-01,2027-08-11,1794,1794
TX00656_202709,L00656,T0365,U0404,2027-09-01,2027-09-01,1794,1794
TX00656_202710,L00656,T0365,U0404,2027-10-01,2027-10-11,1794,1769
TX00657_202211,L00657,T0329,U0234,2022-11-01,2022-11-02,1289,1264
TX00657_202212,L00657,T0329,U0234,2022-12-01,2022-12-02,1289,1264
TX00657_202301,L00657,T0329,U0234,2023-01-01,2023-01-01,1289,1289
TX00657_202302,L00657,T0329,U0234,2023-02-01,2023-02-01,1289,1239
TX00657_202303,L00657,T0329,U0234,2023-03-01,2023-03-04,1289,1289
TX00657_202304,L00657,T0329,U0234,2023-04-01,2023-04-01,1289,1289
TX00657_202305,L00657,T0329,U0234,2023-05-01,2023-05-04,1289,1289
TX00657_202306,L00657,T0329,U0234,2023-06-01,2023-06-04,1289,1289
TX00657_202307,L00657,T0329,U0234,2023-07-01,2023-07-02,1289,1289
TX00657_202308,L00657,T0329,U0234,2023-08-01,2023-08-04,1289,1289
TX00657_202309,L00657,T0329,U0234,2023-09-01,2023-09-02,1289,1289
TX00657_202310,L00657,T0329,U0234,2023-10-01,2023-10-11,1289,1289
TX00657_202311,L00657,T0329,U0234,2023-11-01,2023-11-01,1289,1289
TX00657_202312,L00657,T0329,U0234,2023-12-01,2023-12-02,1289,1239
TX00657_202401,L00657,T0329,U0234,2024-01-01,2024-01-01,1289,1289
TX00657_202402,L00657,T0329,U0234,2024-02-01,2024-02-11,1289,1189
TX00657_202403,L00657,T0329,U0234,2024-03-01,2024-03-02,1289,1289
TX00657_202404,L00657,T0329,U0234,2024-04-01,2024-04-01,1289,1289
TX00657_202405,L00657,T0329,U0234,2024-05-01,2024-05-02,1289,1289
TX00658_202401,L00658,T0106,U0012,2024-01-01,2024-01-04,1853,1853
TX00658_202402,L00658,T0106,U0012,2024-02-01,2024-02-02,1853,1853
TX00658_202403,L00658,T0106,U0012,2024-03-01,2024-03-02,1853,1853
TX00658_202404,L00658,T0106,U0012,2024-04-01,2024-04-02,1853,1803
TX00658_202405,L00658,T0106,U0012,2024-05-01,2024-05-04,1853,1853
TX00658_202406,L00658,T0106,U0012,2024-06-01,2024-06-01,1853,1803
TX00658_202407,L00658,T0106,U0012,2024-07-01,2024-07-02,1853,1753
TX00658_202408,L00658,T0106,U0012,2024-08-01,2024-08-02,1853,1853
TX00658_202409,L00658,T0106,U0012,2024-09-01,2024-09-02,1853,1853
TX00658_202410,L00658,T0106,U0012,2024-10-01,2024-10-02,1853,1803
TX00658_202411,L00658,T0106,U0012,2024-11-01,2024-11-02,1853,1853
TX00658_202412,L00658,T0106,U0012,2024-12-01,2024-12-04,1853,1853
TX00658_202501,L00658,T0106,U0012,2025-01-01,2025-01-02,1853,1853
TX00658_202502,L00658,T0106,U0012,2025-02-01,2025-02-02,1853,1853
TX00658_202503,L00658,T0106,U0012,2025-03-01,2025-03-02,1853,1828
TX00658_202504,L00658,T0106,U0012,2025-04-01,2025-04-01,1853,1853
TX00658_202505,L00658,T0106,U0012,2025-05-01,2025-05-02,1853,1853
TX00658_202506,L00658,T0106,U0012,2025-06-01,2025-06-04,1853,1853
TX00658_202507,L00658,T0106,U0012,2025-07-01,2025-07-01,1853,1853
TX00658_202508,L00658,T0106,U0012,2025-08-01,2025-08-01,1853,1828
TX00658_202509,L00658,T0106,U0012,2025-09-01,2025-09-02,1853,1853
TX00659_202203,L00659,T0225,U0100,2022-03-01,2022-03-11,1588,1588
TX00659_202204,L00659,T0225,U0100,2022-04-01,2022-04-02,1588,1538
TX00659_202205,L00659,T0225,U0100,2022-05-01,2022-05-02,1588,1488
TX00659_202206,L00659,T0225,U0100,2022-06-01,2022-06-04,1588,1488
TX00659_202207,L00659,T0225,U0100,2022-07-01,2022-07-01,1588,1588
TX00659_202208,L00659,T0225,U0100,2022-08-01,2022-08-04,1588,1488
TX00659_202209,L00659,T0225,U0100,2022-09-01,2022-09-11,1588,1538
TX00659_202210,L00659,T0225,U0100,2022-10-01,2022-10-04,1588,1588
TX00660_202504,L00660,T0824,U0416,2025-04-01,2025-04-01,742,742
TX00660_202505,L00660,T0824,U0416,2025-05-01,2025-05-01,742,742
TX00660_202506,L00660,T0824,U0416,2025-06-01,2025-06-01,742,742
TX00660_202507,L00660,T0824,U0416,2025-07-01,2025-07-11,742,742
TX00660_202508,L00660,T0824,U0416,2025-08-01,2025-08-01,742,717
TX00660_202509,L00660,T0824,U0416,2025-09-01,2025-09-04,742,742
TX00660_202510,L00660,T0824,U0416,2025-10-01,2025-10-01,742,742
TX00660_202511,L00660,T0824,U0416,2025-11-01,2025-11-01,742,742
TX00660_202512,L00660,T0824,U0416,2025-12-01,2025-12-02,742,692
TX00660_202601,L00660,T0824,U0416,2026-01-01,2026-01-02,742,742
TX00660_202602,L00660,T0824,U0416,2026-02-01,2026-02-01,742,742
TX00660_202603,L00660,T0824,U0416,2026-03-01,2026-03-02,742,742
TX00660_202604,L00660,T0824,U0416,2026-04-01,2026-04-11,742,742
TX00660_202605,L00660,T0824,U0416,2026-05-01,2026-05-11,742,642
TX00660_202606,L00660,T0824,U0416,2026-06-01,2026-06-01,742,742
TX00660_202607,L00660,T0824,U0416,2026-07-01,2026-07-01,742,742
TX00660_202608,L00660,T0824,U0416,2026-08-01,2026-08-01,742,742
TX00660_202609,L00660,T0824,U0416,2026-09-01,2026-09-11,742,742
TX00660_202610,L00660,T0824,U0416,2026-10-01,2026-10-01,742,717
TX00660_202611,L00660,T0824,U0416,2026-11-01,2026-11-04,742,742
TX00661_202304,L00661,T0217,U0023,2023-04-01,2023-04-01,1219,1194
TX00661_202305,L00661,T0217,U0023,2023-05-01,2023-05-04,1219,1119
TX00661_202306,L00661,T0217,U0023,2023-06-01,2023-06-01,1219,1194
TX00661_202307,L00661,T0217,U0023,2023-07-01,2023-07-02,1219,1119
TX00661_202308,L00661,T0217,U0023,2023-08-01,2023-08-02,1219,1219
TX00661_202309,L00661,T0217,U0023,2023-09-01,2023-09-01,1219,1219
TX00661_202310,L00661,T0217,U0023,2023-10-01,2023-10-02,1219,1219
TX00661_202311,L00661,T0217,U0023,2023-11-01,2023-11-02,1219,1219
TX00662_202210,L00662,T0936,U0363,2022-10-01,2022-10-04,1736,1736
TX00662_202211,L00662,T0936,U0363,2022-11-01,2022-11-04,1736,1711
TX00662_202212,L00662,T0936,U0363,2022-12-01,2022-12-01,1736,1736
TX00662_202301,L00662,T0936,U0363,2023-01-01,2023-01-04,1736,1736
TX00662_202302,L00662,T0936,U0363,2023-02-01,2023-02-01,1736,1736
TX00662_202303,L00662,T0936,U0363,2023-03-01,2023-03-02,1736,1736
TX00662_202304,L00662,T0936,U0363,2023-04-01,2023-04-11,1736,1686
TX00662_202305,L00662,T0936,U0363,2023-05-01,2023-05-04,1736,1736
TX00662_202306,L00662,T0936,U0363,2023-06-01,2023-06-11,1736,1736
TX00662_202307,L00662,T0936,U0363,2023-07-01,2023-07-04,1736,1736
TX00662_202308,L00662,T0936,U0363,2023-08-01,2023-08-01,1736,1686
TX00662_202309,L00662,T0936,U0363,2023-09-01,2023-09-02,1736,1636
TX00662_202310,L00662,T0936,U0363,2023-10-01,2023-10-01,1736,1636
TX00662_202311,L00662,T0936,U0363,2023-11-01,2023-11-01,1736,1736
TX00662_202312,L00662,T0936,U0363,2023-12-01,2023-12-02,1736,1736
TX00663_202204,L00663,T0752,U0010,2022-04-01,2022-04-04,1424,1424
TX00663_202205,L00663,T0752,U0010,2022-05-01,2022-05-01,1424,1424
TX00663_202206,L00663,T0752,U0010,2022-06-01,2022-06-01,1424,1424
TX00663_202207,L00663,T0752,U0010,2022-07-01,2022-07-01,1424,1424
TX00663_202208,L00663,T0752,U0010,2022-08-01,2022-08-11,1424,1424
TX00663_202209,L00663,T0752,U0010,2022-09-01,2022-09-02,1424,1424
