LeaseID,TenantID,UnitID,StartDate,EndDate,MonthlyRent,DepositAmount
L02028,T0384,U0386,2024-09-22,2026-06-15,1800,1620.0
L02029,T0620,U0276,2024-07-01,2025-09-30,1771,1593.9
L02030,T0434,U0063,2021-10-31,2022-12-13,1466,1319.4
L02031,T0407,U0345,2024-11-04,2025-10-20,781,702.9
L02032,T0482,U0291,2021-05-10,2022-06-06,2444,2199.6
L02033,T0663,U0489,2022-08-19,2023-11-23,908,817.2
L02034,T0016,U0484,2024-07-23,2025-02-28,2168,1951.2
L02035,T0644,U0244,2025-09-19,2026-07-17,2319,2087.1
L02036,T0147,U0469,2022-07-12,2023-08-22,1221,1098.9
L02037,T0276,U0061,2023-06-18,2024-10-03,1752,1576.8
L02038,T0231,U0425,2024-04-21,2025-07-11,2027,1824.3
L02039,T0825,U0331,2024-07-15,2026-07-05,1693,1523.7
L02040,T0926,U0169,2024-09-07,2026-05-30,1164,1047.6000000000001
L02041,T0365,U0444,2025-03-16,2026-12-04,2225,2002.5
L02042,T0227,U0268,2025-06-24,2026-02-19,2169,1952.1000000000001
L02043,T0650,U0266,2021-03-19,2023-01-29,1327,1194.3
L02044,T0435,U0053,2023-02-23,2024-01-15,2213,1991.7
L02045,T0398,U0015,2024-09-24,2026-02-19,1480,1332.0
L02046,T0210,U0007,2022-11-05,2023-09-22,2151,1935.9
L02047,T0390,U0103,2025-04-29,2025-12-08,1258,1132.2
L02048,T0498,U0058,2025-03-13,2026-01-30,2082,1873.8
L02049,T0539,U0312,2021-08-26,2023-01-20,1659,1493.1000000000001
L02050,T0562,U0039,2024-03-03,2026-01-08,790,711.0
L02051,T0490,U0236,2024-04-30,2025-11-26,1776,1598.4
L02052,T0441,U0442,2024-10-11,2025-06-02,2453,2207.7000000000003
L02053,T0260,U0385,2021-10-05,2023-02-03,1559,1403.1000000000001
L02054,T0772,U0093,2023-11-08,2025-07-02,2312,2080.8
L02055,T0349,U0221,2022-06-08,2024-01-25,1927,1734.3
L02056,T0351,U0203,2021-06-29,2022-11-15,1255,1129.5
L02057,T0519,U0137,2021-05-03,2022-01-17,855,769.5
L02058,T0319,U0299,2024-06-23,2025-01-19,701,630.9
L02059,T0137,U0394,2025-10-24,2026-08-11,2080,1872.0
L02060,T0549,U0206,2024-10-28,2026-08-10,1524,1371.6000000000001
L02061,T0622,U0335,2023-12-11,2024-08-20,2292,2062.8
L02062,T0991,U0080,2023-12-31,2025-10-19,1501,1350.9
L02063,T0367,U0217,2022-04-25,2023-11-12,1682,1513.8
L02064,T0219,U0001,2025-05-03,2027-01-05,1781,1602.9
L02065,T0336,U0177,2023-11-09,2025-06-22,1977,1779.3
L02066,T0222,U0395,2025-12-03,2027-09-10,1903,1712.7
L02067,T0647,U0370,2021-03-25,2022-05-26,1192,1072.8
L02068,T0767,U0345,2024-03-24,2025-01-17,1368,1231.2
L02069,T0359,U0278,2022-07-19,2023-03-22,1758,1582.2
L02070,T0920,U0145,2022-09-11,2024-01-30,774,696.6
L02071,T0328,U0317,2021-12-23,2023-10-03,1643,1478.7
L02072,T0961,U0223,2023-03-27,2025-01-27,2012,1810.8
L02073,T0462,U0368,2022-10-09,2024-01-17,1070,963.0
L02074,T0945,U0383,2022-03-19,2023-07-23,1286,1157.4
L02075,T0962,U0061,2023-12-29,2025-04-30,1028,925.2
L02076,T0560,U0293,2022-06-07,2023-03-10,1289,1160.1000000000001
L02077,T0803,U0238,2021-05-23,2022-03-11,2490,2241.0
L02078,T0381,U0194,2021-07-11,2023-04-07,1476,1328.4
L02079,T0835,U0165,2024-11-11,2026-08-15,1003,902.7
L02080,T0589,U0450,2022-01-13,2022-11-20,1278,1150.2
L02081,T0616,U0221,2022-08-04,2023-05-31,920,828.0
L02082,T0168,U0060,2022-06-19,2023-06-30,1678,1510.2
L02083,T0216,U0128,2025-09-13,2027-07-06,1887,1698.3
L02084,T0377,U0477,2024-08-09,2025-03-15,2203,1982.7
L02085,T0118,U0172,2023-10-30,2025-09-20,2178,1960.2
L02086,T0189,U0479,2024-07-18,2026-05-02,1074,966.6
L02087,T0766,U0155,2024-11-11,2025-10-17,1943,1748.7
L02088,T0369,U0404,2021-04-03,2022-07-15,2407,2166.3
L02089,T0777,U0377,2022-06-13,2023-06-27,1977,1779.3
L02090,T0148,U0109,2024-03-23,2026-02-28,2445,2200.5
L02091,T0675,U0268,2022-02-09,2023-12-23,887,798.3000000000001
L02092,T0651,U0410,2023-04-20,2024-06-20,1914,1722.6000000000001
L02093,T0858,U0355,2024-03-18,2025-10-01,2112,1900.8
L02094,T0487,U0390,2023-06-08,2024-07-09,1938,1744.2
L02095,T0769,U0277,2024-07-14,2025-04-06,2098,1888.2
L02096,T0373,U0073,2022-02-26,2022-11-14,1809,1628.1000000000001
L02097,T0780,U0486,2025-06-30,2026-02-26,1173,1055.7
L02098,T0692,U0436,2022-04-17,2024-02-25,2341,2106.9
L02099,T0159,U0462,2023-06-12,2024-01-19,1543,1388.7
L02100,T0350,U0206,2022-07-01,2023-01-08,1230,1107.0
L02101,T0911,U0387,2022-09-23,2023-07-14,1770,1593.0
L02102,T0287,U0479,2025-03-30,2026-05-01,1788,1609.2
L02103,T0287,U0278,2025-03-07,2025-12-17,1662,1495.8
L02104,T0891,U0374,2023-11-04,2025-10-11,1174,1056.6000000000001
L02105,T0225,U0325,2023-02-17,2024-11-29,1869,1682.1000000000001
L02106,T0522,U0471,2025-08-03,2027-02-20,1645,1480.5
L02107,T0521,U0339,2021-12-30,2023-02-08,2105,1894.5
L02108,T0782,U0356,2021-04-29,2023-02-18,1789,1610.1000000000001
L02109,T0272,U0339,2024-06-15,2026-01-23,1216,1094.4
L02110,T0935,U0203,2022-06-30,2024-03-27,1816,1634.4
L02111,T0401,U0160,2024-04-07,2024-10-24,1125,1012.5
L02112,T0182,U0027,2022-06-06,2023-06-23,2191,1971.9
L02113,T0968,U0391,2022-09-26,2024-05-14,1817,1635.3
L02114,T0664,U0256,2025-08-08,2027-03-26,2341,2106.9
L02115,T0487,U0164,2023-08-21,2025-05-09,832,748.8000000000001
L02116,T0826,U0062,2023-08-16,2025-07-07,2157,1941.3
L02117,T0845,U0021,2025-10-25,2026-07-16,2064,1857.6000000000001
L02118,T0123,U0069,2023-06-02,2024-05-13,1013,911.7
L02119,T0984,U0380,2025-11-28,2027-06-14,1290,1161.0
L02120,T0625,U0404,2023-02-19,2024-11-27,1935,1741.5
L02121,T0789,U0095,2023-05-21,2024-01-27,2243,2018.7
L02122,T0413,U0162,2022-05-31,2024-04-30,1708,1537.2
L02123,T0979,U0078,2023-07-27,2025-05-09,858,772.2
L02124,T0724,U0004,2024-11-21,2026-02-01,1991,1791.9
L02125,T0171,U0315,2023-05-16,2024-08-12,1360,1224.0
L02126,T0287,U0119,2021-04-16,2021-11-01,2326,2093.4
L02127,T0434,U0301,2024-01-14,2025-11-13,1447,1302.3
L02128,T0685,U0177,2021-08-02,2023-06-02,2197,1977.3
L02129,T0112,U0175,2024-02-19,2025-07-08,1500,1350.0
L02130,T0887,U0389,2024-03-01,2026-02-07,1109,998.1
L02131,T0916,U0216,2023-04-30,2024-01-23,2197,1977.3
L02132,T0994,U0055,2021-07-16,2023-05-12,2079,1871.1000000000001
L02133,T0121,U0365,2021-01-19,2022-07-02,1379,1241.1000000000001
L02134,T0543,U0186,2022-10-04,2023-06-24,1916,1724.4
L02135,T0221,U0231,2023-11-02,2025-05-21,2422,2179.8
L02136,T0630,U0254,2024-01-10,2024-10-02,1994,1794.6000000000001
L02137,T0038,U0412,2021-11-26,2023-03-27,813,731.7
L02138,T0496,U0454,2023-05-16,2024-04-13,1596,1436.4
L02139,T0779,U0103,2023-02-13,2024-10-24,2246,2021.4
L02140,T0232,U0076,2022-01-27,2023-04-15,1778,1600.2
L02141,T0942,U0229,2022-09-29,2024-05-21,2493,2243.7000000000003
L02142,T0529,U0401,2021-11-03,2023-09-06,764,687.6
L02143,T0148,U0257,2024-07-14,2026-02-24,1383,1244.7
L02144,T0396,U0263,2025-01-10,2025-12-28,1995,1795.5
L02145,T0660,U0330,2025-01-04,2025-07-06,2225,2002.5
L02146,T0637,U0480,2023-06-14,2025-03-26,2385,2146.5
L02147,T0903,U0181,2022-10-14,2023-07-30,2085,1876.5
L02148,T0301,U0380,2023-04-21,2023-11-23,845,760.5
L02149,T0359,U0255,2023-10-23,2024-05-20,1642,1477.8
L02150,T0237,U0037,2022-06-04,2023-12-16,1932,1738.8
L02151,T0646,U0175,2025-11-21,2027-02-11,2009,1808.1000000000001
L02152,T0662,U0026,2025-08-02,2026-02-08,1733,1559.7
L02153,T0235,U0275,2022-09-28,2024-03-04,1438,1294.2
L02154,T0735,U0139,2024-08-25,2026-08-18,885,796.5
L02155,T0202,U0298,2023-01-10,2023-12-21,2297,2067.3
L02156,T0255,U0444,2025-03-26,2026-08-29,2320,2088.0
L02157,T0597,U0286,2022-04-14,2024-02-04,2187,1968.3
L02158,T0661,U0090,2021-07-31,2022-02-14,1857,1671.3
L02159,T0234,U0479,2024-02-10,2025-02-07,1534,1380.6000000000001
L02160,T0344,U0060,2023-10-29,2025-10-22,1508,1357.2
L02161,T0533,U0457,2023-03-15,2023-09-20,870,783.0
L02162,T0859,U0450,2022-04-22,2023-04-28,912,820.8000000000001
L02163,T0796,U0364,2023-05-24,2024-10-04,2253,2027.7
L02164,T0780,U0346,2022-04-05,2024-01-19,2225,2002.5
L02165,T0465,U0162,2021-09-10,2023-05-09,2295,2065.5
L02166,T0769,U0350,2025-03-30,2025-11-23,2323,2090.7000000000003
L02167,T0540,U0142,2023-01-22,2024-09-28,726,653.4
L02168,T0212,U0399,2025-01-01,2025-10-04,1713,1541.7
L02169,T0462,U0252,2025-11-13,2027-09-19,1791,1611.9
L02170,T0435,U0268,2023-09-08,2024-12-08,1489,1340.1000000000001
L02171,T0282,U0368,2023-05-04,2024-07-21,1107,996.3000000000001
L02172,T0561,U0290,2025-08-12,2026-02-16,2275,2047.5
L02173,T0606,U0499,2021-08-24,2023-05-22,1832,1648.8
L02174,T0462,U0458,2024-08-22,2025-11-17,773,695.7
L02175,T0406,U0186,2022-04-23,2022-10-27,1277,1149.3
L02176,T0087,U0404,2022-11-10,2023-12-02,1379,1241.1000000000001
L02177,T0043,U0498,2023-11-10,2024-09-07,1985,1786.5
L02178,T0460,U0437,2021-08-04,2022-03-04,2091,1881.9
L02179,T0277,U0458,2023-05-05,2025-03-27,1485,1336.5
L02180,T0682,U0413,2021-05-15,2022-06-02,1548,1393.2
L02181,T0420,U0303,2023-06-24,2025-05-21,1569,1412.1000000000001
L02182,T0700,U0290,2024-02-27,2026-01-23,936,842.4
L02183,T0352,U0085,2022-02-14,2023-10-29,1426,1283.4
L02184,T0695,U0165,2024-12-16,2026-05-18,2089,1880.1000000000001
L02185,T0514,U0414,2024-08-10,2026-04-19,2009,1808.1000000000001
L02186,T0702,U0461,2024-06-23,2026-03-09,1077,969.3000000000001
L02187,T0629,U0407,2025-09-21,2026-08-02,1360,1224.0
L02188,T0018,U0113,2025-04-29,2026-11-16,1529,1376.1000000000001
L02189,T0022,U0432,2021-03-27,2021-10-17,1605,1444.5
L02190,T0412,U0479,2022-07-10,2024-05-25,1075,967.5
L02191,T0029,U0355,2024-10-30,2026-03-18,1318,1186.2
L02192,T0806,U0415,2025-01-09,2026-06-10,1352,1216.8
L02193,T0107,U0182,2022-01-13,2022-10-14,1799,1619.1000000000001
L02194,T0366,U0206,2024-11-14,2026-11-08,1732,1558.8
L02195,T0280,U0255,2025-08-08,2026-06-29,895,805.5
L02196,T0127,U0234,2023-12-11,2025-01-24,1506,1355.4
L02197,T0228,U0441,2021-08-30,2023-07-05,1592,1432.8
L02198,T0110,U0354,2024-08-10,2025-03-15,2353,2117.7000000000003
L02199,T0135,U0002,2023-07-09,2025-03-04,2013,1811.7
L02200,T0361,U0207,2025-05-06,2027-01-12,1784,1605.6000000000001
L02201,T0185,U0196,2021-09-23,2023-03-24,1636,1472.4
L02202,T0655,U0340,2024-02-18,2025-07-26,2112,1900.8
L02203,T0583,U0124,2022-12-13,2023-11-17,1546,1391.4
L02204,T0128,U0137,2024-06-25,2026-06-24,1517,1365.3
L02205,T0875,U0338,2021-03-11,2023-03-01,2286,2057.4
L02206,T0260,U0024,2021-02-26,2022-01-15,1263,1136.7
L02207,T0514,U0067,2024-11-06,2026-04-14,1333,1199.7
L02208,T0448,U0060,2021-02-08,2022-05-02,1378,1240.2
L02209,T0899,U0028,2023-03-12,2024-06-01,1717,1545.3
L02210,T0103,U0382,2025-01-06,2025-12-20,707,636.3000000000001
L02211,T0482,U0018,2023-11-08,2024-06-07,2092,1882.8
L02212,T0223,U0170,2023-01-02,2024-07-11,1768,1591.2
L02213,T0831,U0449,2023-04-05,2024-05-02,1043,938.7
L02214,T0873,U0073,2023-01-26,2024-10-06,2480,2232.0
L02215,T0865,U0060,2021-12-18,2023-10-20,1495,1345.5
L02216,T0490,U0426,2024-08-14,2026-03-09,2098,1888.2
L02217,T0472,U0152,2021-10-10,2023-08-09,2342,2107.8
L02218,T0009,U0275,2025-05-29,2025-12-23,1750,1575.0
L02219,T0404,U0047,2021-04-20,2021-11-24,1916,1724.4
L02220,T0895,U0210,2023-10-14,2024-09-30,1548,1393.2
L02221,T0301,U0342,2024-04-18,2024-10-31,2080,1872.0
L02222,T0230,U0407,2022-06-28,2023-02-18,761,684.9
L02223,T0730,U0138,2025-11-05,2026-12-15,1785,1606.5
L02224,T0922,U0109,2025-12-23,2026-08-26,1121,1008.9
L02225,T0065,U0481,2021-01-25,2022-02-05,1332,1198.8
L02226,T0936,U0182,2023-04-23,2023-11-11,1491,1341.9
L02227,T0111,U0027,2023-03-02,2024-04-21,1250,1125.0
L02228,T0012,U0196,2023-01-08,2023-11-21,2103,1892.7
L02229,T0392,U0190,2021-02-26,2022-12-10,2000,1800.0
L02230,T0499,U0314,2021-06-29,2022-08-11,1305,1174.5
L02231,T0931,U0388,2021-08-20,2022-12-29,2154,1938.6000000000001
L02232,T0597,U0050,2021-12-09,2022-12-24,1838,1654.2
L02233,T0233,U0148,2022-04-22,2023-07-03,2411,2169.9
L02234,T0601,U0267,2025-12-28,2027-10-18,1844,1659.6000000000001
L02235,T0313,U0049,2022-07-30,2023-07-22,1224,1101.6000000000001
L02236,T0565,U0387,2022-03-31,2023-01-27,1598,1438.2
L02237,T0011,U0245,2024-06-09,2025-11-12,2139,1925.1000000000001
L02238,T0208,U0112,2021-10-16,2022-10-01,862,775.8000000000001
L02239,T0973,U0169,2024-05-21,2025-01-14,1486,1337.4
L02240,T0013,U0467,2021-09-15,2023-06-21,1609,1448.1000000000001
L02241,T0632,U0165,2022-06-14,2023-08-27,2411,2169.9
L02242,T0417,U0408,2022-11-18,2024-05-23,1681,1512.9
L02243,T0436,U0013,2023-07-18,2024-04-17,2060,1854.0
L02244,T0376,U0202,2021-08-17,2022-06-17,1078,970.2
L02245,T0019,U0287,2024-06-03,2025-01-09,2047,1842.3
L02246,T0586,U0394,2022-08-19,2023-10-26,872,784.8000000000001
L02247,T0911,U0188,2022-03-11,2022-09-13,1699,1529.1000000000001
L02248,T0754,U0401,2023-06-01,2025-03-12,763,686.7
L02249,T0734,U0154,2023-10-18,2025-09-07,1824,1641.6000000000001
L02250,T0069,U0054,2025-11-17,2026-07-23,2045,1840.5
L02251,T0823,U0181,2022-02-06,2022-10-24,1674,1506.6000000000001
L02252,T0210,U0209,2022-09-14,2024-09-04,765,688.5
L02253,T0100,U0375,2025-11-25,2027-02-09,2280,2052.0
L02254,T0697,U0470,2021-03-29,2021-12-22,2322,2089.8
L02255,T0131,U0074,2022-08-07,2023-08-29,1157,1041.3
L02256,T0622,U0276,2025-04-15,2026-05-12,2302,2071.8
L02257,T0380,U0427,2025-09-04,2026-11-23,1152,1036.8
L02258,T0131,U0132,2021-11-05,2023-02-20,1982,1783.8
L02259,T0019,U0342,2023-06-25,2024-07-15,2440,2196.0
L02260,T0905,U0424,2021-12-09,2023-05-05,2149,1934.1000000000001
L02261,T0535,U0058,2022-03-12,2022-11-23,1678,1510.2
L02262,T0226,U0344,2021-06-26,2022-10-06,877,789.3000000000001
L02263,T0153,U0488,2021-05-19,2021-12-31,979,881.1
L02264,T0804,U0181,2021-07-13,2022-07-27,1043,938.7
L02265,T0741,U0457,2024-04-24,2025-12-21,1740,1566.0
L02266,T0468,U0405,2024-05-26,2025-06-19,995,895.5
L02267,T0821,U0338,2024-04-02,2025-11-22,901,810.9
L02268,T0999,U0320,2024-03-30,2025-02-26,1661,1494.9
L02269,T0870,U0063,2023-08-01,2025-07-02,1383,1244.7
L02270,T0404,U0326,2022-06-09,2024-01-24,2497,2247.3
L02271,T0201,U0259,2025-06-13,2026-11-27,1917,1725.3
L02272,T0037,U0192,2023-12-02,2024-11-02,1872,1684.8
L02273,T0941,U0142,2023-07-04,2024-09-16,1074,966.6
L02274,T0771,U0103,2021-07-29,2022-04-11,734,660.6
L02275,T0187,U0459,2023-01-11,2024-11-08,2092,1882.8
L02276,T0056,U0405,2023-05-12,2024-03-17,728,655.2
L02277,T0940,U0213,2024-07-22,2026-04-17,1474,1326.6000000000001
L02278,T0019,U0241,2023-08-12,2024-07-19,920,828.0
L02279,T0272,U0430,2024-07-26,2025-02-05,752,676.8000000000001
L02280,T0118,U0208,2024-06-28,2025-08-13,1490,1341.0
L02281,T0582,U0092,2024-08-26,2025-09-04,2076,1868.4
L02282,T0515,U0429,2025-10-10,2027-10-01,2115,1903.5
L02283,T0220,U0141,2023-04-13,2024-10-02,775,697.5
L02284,T0525,U0433,2021-05-20,2022-10-12,1193,1073.7
L02285,T0514,U0403,2023-03-03,2024-10-29,2411,2169.9
L02286,T0727,U0433,2022-06-30,2024-05-06,2245,2020.5
L02287,T0740,U0111,2023-10-14,2025-08-09,816,734.4
L02288,T0335,U0416,2025-04-03,2026-12-22,979,881.1
L02289,T0697,U0374,2021-02-26,2022-10-11,2453,2207.7000000000003
L02290,T0054,U0058,2021-04-22,2022-09-13,1898,1708.2
L02291,T0499,U0042,2021-01-05,2021-11-27,1445,1300.5
L02292,T0899,U0206,2024-12-04,2026-02-15,1648,1483.2
L02293,T0887,U0267,2024-12-08,2026-03-24,1463,1316.7
L02294,T0765,U0295,2024-04-20,2025-03-08,994,894.6
L02295,T0535,U0117,2023-11-03,2025-04-30,1717,1545.3
L02296,T0161,U0019,2024-09-24,2025-06-20,2174,1956.6000000000001
L02297,T0669,U0221,2025-12-26,2026-12-04,2241,2016.9
L02298,T0593,U0165,2024-07-06,2026-04-27,1744,1569.6000000000001
L02299,T0914,U0130,2021-03-31,2021-12-19,1796,1616.4
L02300,T0158,U0155,2022-09-08,2023-05-22,1541,1386.9
L02301,T0187,U0183,2023-06-10,2025-05-06,1759,1583.1000000000001
L02302,T0059,U0089,2022-11-29,2024-09-23,2230,2007.0
L02303,T0914,U0093,2024-06-27,2025-04-06,1956,1760.4
L02304,T0816,U0012,2024-07-02,2026-03-25,2451,2205.9
L02305,T0318,U0460,2025-05-31,2027-03-28,1196,1076.4
L02306,T0877,U0321,2023-06-17,2024-11-16,905,814.5
L02307,T0210,U0292,2023-08-29,2025-06-16,1125,1012.5
L02308,T0405,U0432,2024-02-06,2025-03-14,743,668.7
L02309,T0663,U0229,2022-10-30,2023-05-06,1814,1632.6000000000001
L02310,T0108,U0321,2022-08-17,2023-04-06,2193,1973.7
L02311,T0075,U0291,2022-08-12,2023-04-25,1304,1173.6000000000001
L02312,T0541,U0437,2022-04-30,2024-03-12,2190,1971.0
L02313,T0313,U0025,2023-09-09,2025-01-16,1153,1037.7
L02314,T0997,U0074,2023-08-30,2024-08-08,1294,1164.6000000000001
L02315,T0116,U0455,2024-07-05,2025-10-06,2056,1850.4
L02316,T0926,U0363,2022-10-01,2023-04-25,1206,1085.4
L02317,T0867,U0423,2023-09-24,2024-05-30,1493,1343.7
L02318,T0703,U0298,2021-10-09,2022-11-10,2193,1973.7
L02319,T0018,U0149,2023-09-13,2025-03-10,720,648.0
L02320,T0431,U0147,2024-01-17,2025-05-16,1951,1755.9
L02321,T0684,U0007,2024-05-12,2025-03-11,2099,1889.1000000000001
L02322,T0739,U0028,2021-01-16,2021-08-02,1853,1667.7
L02323,T0349,U0295,2024-03-20,2025-05-30,2410,2169.0
L02324,T0182,U0473,2023-07-25,2024-11-11,1319,1187.1000000000001
L02325,T0112,U0413,2021-09-11,2022-03-31,1113,1001.7
L02326,T0182,U0208,2024-04-26,2026-01-15,1794,1614.6000000000001
L02327,T0480,U0127,2021-11-25,2023-11-24,2127,1914.3
L02328,T0145,U0339,2022-06-28,2023-02-10,2285,2056.5
L02329,T0830,U0115,2023-02-22,2024-02-19,2330,2097.0
L02330,T0627,U0438,2023-09-24,2025-05-30,2120,1908.0
L02331,T0112,U0143,2024-11-21,2025-09-03,1036,932.4
L02332,T0762,U0429,2025-03-21,2026-03-23,2367,2130.3
L02333,T0475,U0317,2025-01-22,2025-10-14,2228,2005.2
L02334,T0762,U0234,2024-09-15,2026-06-12,1609,1448.1000000000001
L02335,T0302,U0006,2023-04-25,2024-03-06,975,877.5
L02336,T0970,U0463,2024-04-07,2025-09-04,1591,1431.9
L02337,T0824,U0044,2025-09-13,2027-06-23,712,640.8000000000001
L02338,T0117,U0442,2022-01-01,2023-08-06,1726,1553.4
L02339,T0812,U0238,2024-04-16,2026-04-05,1677,1509.3
L02340,T0160,U0439,2022-10-17,2023-06-25,1947,1752.3
L02341,T0400,U0431,2024-10-17,2025-05-08,1673,1505.7
L02342,T0197,U0154,2023-01-30,2024-11-24,874,786.6
L02343,T0259,U0180,2022-10-01,2023-05-24,2108,1897.2
L02344,T0659,U0214,2025-12-04,2027-01-10,2325,2092.5
L02345,T0751,U0087,2023-11-30,2024-11-22,940,846.0
L02346,T0046,U0255,2023-07-13,2025-03-17,1246,1121.4
L02347,T0986,U0072,2022-02-20,2023-11-11,713,641.7
L02348,T0398,U0418,2024-10-10,2026-08-12,1918,1726.2
L02349,T0709,U0178,2021-09-12,2022-09-15,2120,1908.0
L02350,T0558,U0211,2024-03-12,2025-11-01,2154,1938.6000000000001
L02351,T0077,U0292,2025-11-11,2027-01-13,2029,1826.1000000000001
L02352,T0123,U0233,2025-10-30,2026-10-08,2057,1851.3
L02353,T0074,U0464,2022-12-11,2024-02-18,1424,1281.6000000000001
L02354,T0870,U0238,2022-07-31,2024-05-16,2133,1919.7
L02355,T0136,U0222,2023-06-19,2025-02-04,702,631.8000000000001
L02356,T0601,U0118,2021-01-11,2021-12-26,1390,1251.0
L02357,T0399,U0312,2025-07-02,2026-11-10,2275,2047.5
L02358,T0836,U0263,2021-01-26,2022-01-14,2175,1957.5
L02359,T0504,U0206,2023-08-15,2025-05-25,2399,2159.1
L02360,T0499,U0094,2022-02-25,2023-08-03,1446,1301.4
L02361,T0572,U0372,2025-08-14,2027-04-30,1468,1321.2
L02362,T0137,U0221,2024-05-29,2024-12-12,1571,1413.9
L02363,T0049,U0365,2022-05-11,2023-01-15,1194,1074.6000000000001
L02364,T0770,U0275,2024-06-14,2025-11-13,1116,1004.4
L02365,T0972,U0379,2021-08-25,2023-08-01,2114,1902.6000000000001
L02366,T0618,U0230,2023-10-06,2025-07-02,2096,1886.4
L02367,T0624,U0308,2021-08-07,2022-10-29,1327,1194.3
L02368,T0861,U0118,2025-02-19,2026-02-21,1775,1597.5
L02369,T0253,U0267,2022-04-06,2024-03-14,2099,1889.1000000000001
L02370,T0629,U0432,2022-10-25,2024-06-29,2118,1906.2
L02371,T0709,U0272,2022-09-27,2024-01-07,1720,1548.0
L02372,T0848,U0063,2024-03-13,2026-01-20,841,756.9
L02373,T0876,U0297,2023-09-17,2025-05-29,1809,1628.1000000000001
L02374,T0562,U0349,2021-07-08,2022-11-02,2187,1968.3
L02375,T0756,U0412,2021-09-12,2022-06-05,745,670.5
L02376,T0914,U0402,2021-03-09,2022-11-16,1543,1388.7
L02377,T0425,U0493,2022-09-08,2024-08-28,1708,1537.2
L02378,T0546,U0010,2021-12-02,2022-06-21,1961,1764.9
L02379,T0301,U0097,2022-11-02,2024-09-28,709,638.1
L02380,T0921,U0433,2023-04-01,2025-02-11,1363,1226.7
L02381,T0580,U0070,2023-05-24,2025-02-28,1272,1144.8
L02382,T0348,U0363,2024-12-03,2025-09-09,2253,2027.7
L02383,T0831,U0057,2021-10-27,2022-09-12,2321,2088.9
L02384,T0932,U0289,2025-06-14,2026-04-27,1348,1213.2
L02385,T0979,U0250,2021-12-23,2023-02-03,1612,1450.8
L02386,T0048,U0275,2021-09-13,2022-12-17,2465,2218.5
L02387,T0916,U0049,2023-10-05,2025-06-06,1339,1205.1000000000001
L02388,T0073,U0357,2021-12-19,2022-07-26,1315,1183.5
L02389,T0703,U0215,2025-10-22,2027-09-20,1397,1257.3
L02390,T0260,U0393,2025-03-25,2026-04-19,1608,1447.2
L02391,T0355,U0415,2022-06-08,2023-10-02,877,789.3000000000001
L02392,T0581,U0051,2023-08-08,2024-04-29,1568,1411.2
L02393,T0601,U0270,2023-01-26,2024-08-24,1729,1556.1000000000001
L02394,T0259,U0484,2025-09-14,2026-11-20,1552,1396.8
L02395,T0637,U0083,2021-10-11,2023-09-23,1006,905.4
L02396,T0742,U0386,2024-08-28,2026-03-11,1247,1122.3
L02397,T0294,U0292,2021-04-09,2022-12-23,1026,923.4
L02398,T0930,U0125,2021-07-16,2022-02-13,2079,1871.1000000000001
L02399,T0640,U0295,2022-04-27,2023-07-10,1094,984.6
L02400,T0791,U0071,2023-05-28,2024-07-14,999,899.1
L02401,T0312,U0295,2024-06-03,2026-04-28,2249,2024.1000000000001
L02402,T0611,U0235,2022-09-07,2024-01-07,1448,1303.2
L02403,T0837,U0055,2022-09-10,2023-05-17,984,885.6
L02404,T0808,U0406,2024-10-20,2026-07-15,1029,926.1
L02405,T0181,U0359,2022-01-03,2023-09-13,749,674.1
L02406,T0685,U0394,2022-07-24,2024-01-18,1472,1324.8
L02407,T0827,U0109,2022-08-13,2024-06-03,2345,2110.5
L02408,T0363,U0191,2024-01-04,2024-11-22,2432,2188.8
L02409,T0187,U0391,2023-12-02,2024-06-22,1077,969.3000000000001
L02410,T0568,U0092,2022-02-26,2023-10-23,2487,2238.3
L02411,T0542,U0349,2023-04-16,2024-04-04,2323,2090.7000000000003
L02412,T0595,U0055,2024-04-19,2025-09-05,1699,1529.1000000000001
L02413,T0663,U0059,2022-06-29,2023-12-08,2261,2034.9
L02414,T0984,U0137,2021-03-12,2021-09-25,1473,1325.7
L02415,T0547,U0038,2025-05-11,2025-12-20,1867,1680.3
L02416,T0724,U0027,2024-02-03,2025-01-02,1783,1604.7
L02417,T0925,U0048,2024-05-08,2025-11-15,1567,1410.3
L02418,T0407,U0419,2024-01-30,2025-09-02,1798,1618.2
L02419,T0875,U0124,2023-02-07,2024-03-17,702,631.8000000000001
L02420,T0617,U0012,2021-11-03,2022-12-04,2298,2068.2000000000003
L02421,T0413,U0479,2025-05-29,2025-12-25,1447,1302.3
L02422,T0341,U0035,2025-09-03,2026-04-29,2171,1953.9
L02423,T0219,U0100,2022-01-12,2023-06-28,2464,2217.6
L02424,T0902,U0281,2022-10-17,2024-07-02,974,876.6
L02425,T0162,U0085,2022-11-09,2023-12-28,2253,2027.7
L02426,T0950,U0003,2022-02-03,2022-11-16,2315,2083.5
L02427,T0219,U0222,2025-12-02,2026-12-07,914,822.6
L02428,T0269,U0337,2021-08-09,2023-07-19,2406,2165.4
L02429,T0631,U0447,2025-06-07,2026-08-05,2208,1987.2
L02430,T0905,U0165,2021-07-01,2022-03-13,1028,925.2
L02431,T0847,U0382,2021-11-03,2023-10-30,954,858.6
L02432,T0399,U0343,2022-06-06,2023-08-26,2110,1899.0
